"Carimbo de data/hora","Qual a renda mensal por membro da sua família?","Qual sua profissão?","Qual o seu programa de pós-graduação?","Curso","Qual seu período?","Você estaria disposto a usar um sistema compartilhamento de bicicletas elétricas para ir/voltar ao seu destino?

Observação: Caso você não seja de Niterói, considere a região de chegada em Niterói.","Quais regiões lhe interessariam ter uma estação de compartilhamento de bicicletas elétricas?

Observações:
1. Use o mapa como referência;
2. Caso você não seja de Niterói, considere as regiões de chegada em Niterói.","Caso você tivesse uma bicicleta elétrica, você estaria disposto a recarrega-la na estação compartilhada?","Você estaria disposto a participar do programa de benefícios?","Você costuma circular entre os campi da UFF?","Como você se locomove entre os campi?

Observação: Se você utiliza o transporte público não vinculado a UFF, como por exemplo a linha de ônibus 47, marque a opção ônibus convencional.","Estaria disposto a utilizar um sistema de compartilhamento de bicicletas elétricas para fazer esse trajeto? Ou para circular dentro do campus?","Quantas viagens típicas você faz durante a semana?","1.1.1 Em qual intervalo de horário você utilizaria o sistema de bicicletas elétricas compartilhadas na sua viagem típica?","1.1.2 Qual o campus de origem da sua viagem típica?

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","1.1.3 Qual o campus de destino da sua viagem típica?

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","2.1.1 Em qual intervalo de horário você utilizaria o sistema de bicicletas elétricas compartilhadas na sua primeira viagem típica?","2.1.2 Qual o campus de origem da sua primeira viagem típica?

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","2.1.3 Qual o campus de destino da sua primeira viagem típica? 

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","2.2.1 Em qual intervalo de horário você utilizaria o sistema de compartilhamento de bicicletas elétricas compartilhadas na sua segunda viagem típica? ","2.2.2 Qual o campus de origem da sua segunda viagem típica?

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","2.2.3 Qual o campus de destino da sua segunda viagem típica? 

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","3.1.1 Em qual intervalo de horário você utilizaria o sistema de bicicletas elétricas compartilhadas na sua primeira viagem típica?","3.1.2 Qual o campus de origem da sua primeira viagem típica?

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","3.1.3 Qual o campus de destino da sua primeira viagem típica? 

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","3.2.1  Em qual intervalo de horário você utilizaria o sistema de bicicletas elétricas compartilhadas na sua segunda viagem típica?","3.2.2 Qual o campus de origem da sua segunda viagem típica?

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","3.2.3 Qual o campus de destino da sua segunda viagem típica? 

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","3.3.1  Em qual intervalo de horário você utilizaria o sistema de compartilhamento de bicicletas elétricas compartilhadas na sua terceira viagem típica?","3.3.2 Qual o campus de origem da sua terceira viagem típica?

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","3.3.3 Qual o campus de destino da sua terceira viagem típica? 

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","4.1.1 Em qual intervalo de horário você utilizaria o sistema de compartilhamento de bicicletas elétricas compartilhadas na sua primeira viagem típica?","4.1.2 Qual o campus de origem da sua primeira viagem típica?

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","4.1.3 Qual o campus de destino da sua primeira viagem típica? 

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","4.2.1 Em qual intervalo de horário você utilizaria o sistema de compartilhamento de bicicletas elétricas compartilhadas na sua segunda viagem típica?","4.2.2 Qual o campus de origem da sua segunda viagem típica?

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","4.2.3 Qual o campus de destino da sua segunda viagem típica?

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","4.3.1 Em qual intervalo de horário você utilizaria o sistema de compartilhamento de bicicletas elétricas compartilhadas na sua terceira viagem típica?","4.3.2 Qual o seu campus de origem na sua terceira viagem típica?

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","4.3.3 Qual o seu campus de destino na sua terceira viagem típica?

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","4.4.1  Em qual intervalo de horário você utilizaria o sistema de compartilhamento de bicicletas elétricas compartilhadas na sua quarta viagem típica?","4.4.2 Qual o campus de origem da sua quarta viagem típica?

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","4.4.3 Qual o campus de destino da sua quarta viagem típica?

Observação:  Selecionar o mesmo campus na origem e no destino significa que sua circulação se dá apenas dentro do Campus! ","Supondo que o sistema de compartilhamento de bicicletas elétricas seja pago, qual forma de tarifação você acharia mais razoável para esse meio de locomoção?","Quanto você estaria disposto a pagar por esse serviço? 

Considerando aluguel por tempo. (Unidade: R$ por 15 minutos)","Quanto você estaria disposto a pagar por esse serviço? 

Considerando aluguel por distância.
(Unidade: R$ por um km) ","Quanto você estaria disposto a pagar por esse serviço? 

Considerando aluguel por consumo de energia.
(Unidade: R$ por um kWh) ","Quanto você estaria disposto a pagar por esse serviço? 

Considerando aluguel por plano diário.","Quanto você estaria disposto a pagar por esse serviço? 

Considerando aluguel por plano mensal. ","Quanto você estaria disposto a pagar por esse serviço? 

Considerando aluguel por plano anual. ","Que nota você daria para a compreensão do formulário? Considere que 5 é a maior nota.","Qual ou quais perguntas você sentiu dificuldade para compreender? Indique se possuir alguma sugestão."
"2024/05/01 9:45:01 AM GMT-3","De 3 a 4 salários mínimos","Aluno de Graduação da UFF","","Ciência da Computação","2º","Sim","Centro;Ingá","Sim","Sim","sim","Andando;Aplicativo de transporte (Uber,99taxi, etc.);BusUFF;Ônibus convencional","sim","quatro vezes","","","","","","","","","","","","","","","","","","","06:00 - 08:00","Centro (Terminal rodoviário/Barcas)","Campus Praia Vermelha","12:00 - 14:00","Campus Praia Vermelha","Centro (Terminal rodoviário/Barcas)","10:00 - 12:00","Centro (Terminal rodoviário/Barcas)","Campus Praia Vermelha","16:00 - 18:00","Campus Praia Vermelha","Centro (Terminal rodoviário/Barcas)","plano diário, mensal ou anual","","","","6 reais","45","200","5",""
"2024/05/01 9:53:19 AM GMT-3","De 3 a 4 salários mínimos","Aluno de Graduação da UFF","","Serviço Social","1º","Sim","Centro;Icaraí;Região Oceânica;Santa Barbara e Caramujo;Santa Rosa;São Francisco","Sim","Sim","não","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","plano diário, mensal ou anual","","","","20","100","1.000","5",""
"2024/05/01 10:00:16 AM GMT-3","De 3 a 4 salários mínimos","Aluno de Graduação da UFF","","Letras","8º","Sim","Centro;Icaraí;Ingá","Sim","Sim","sim","Andando;Ônibus convencional","sim","duas vezes","","","","06:00 - 08:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","16:00 - 18:00","Campus Gragoatá","Centro (Terminal rodoviário/Barcas)","","","","","","","","","","","","","","","","","","","","","","aluguel por tempo","R$ 4","","","","","","5",""
"2024/05/01 10:16:27 AM GMT-3","De 1 a 2 salários mínimos","Aluno de Graduação da UFF","","Ciência da Computação","10º","Sim","Centro","Sim","Sim","sim","Ônibus convencional","sim","uma vez","16:00 - 18:00","Campus Praia Vermelha","Campus Gragoatá","","","","","","","","","","","","","","","","","","","","","","","","","","","","aluguel por consumo de energia","","","1","","","","4","Viagens típicas"
"2024/05/01 10:30:12 AM GMT-3","Menos de um salário mínimo","Aluno de Graduação da UFF","","Serviço Social","9º","Sim","Centro","Sim","Sim","não","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","aluguel por tempo","4,00","","","","","","4",""
"2024/05/01 11:00:04 AM GMT-3","De 1 a 2 salários mínimos","Aluno de Graduação da UFF","","Serviço Social","4º","Sim","Centro","Sim","Sim","sim","Ônibus convencional","sim","duas vezes","","","","14:00 - 16:00","Campus Gragoatá","Campus Gragoatá","16:00 - 18:00","Centro (Terminal rodoviário/Barcas)","Centro (Terminal rodoviário/Barcas)","","","","","","","","","","","","","","","","","","","","","","aluguel por tempo","Sim","","","","","","5","A questão do horário de destino"
"2024/05/01 11:24:12 AM GMT-3","De 1 a 2 salários mínimos","Aluno de Graduação da UFF","","Serviço Social","10º","Sim","Centro","Sim","Sim","sim","Ônibus convencional","sim","duas vezes","","","","14:00 - 16:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","18:00 - 20:00","Campus Gragoatá","Campus Gragoatá","","","","","","","","","","","","","","","","","","","","","","aluguel por distância","","3","","","","","5",""
"2024/05/01 11:28:27 AM GMT-3","De 1 a 2 salários mínimos","Aluno de Graduação da UFF","","Serviço Social","1º","Sim","Centro","Sim","Sim","não","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","aluguel por distância","","2","","","","","5",""
"2024/05/01 11:36:56 AM GMT-3","Mais de quatro salários mínimos","Aluno de Graduação da UFF","","Filosofia","1º","Sim","Centro;Icaraí;Ingá","Sim","Sim","sim","Andando;Aplicativo de transporte (Uber,99taxi, etc.)","sim","duas vezes","","","","06:00 - 08:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","12:00 - 14:00","Campus Gragoatá","Centro (Terminal rodoviário/Barcas)","","","","","","","","","","","","","","","","","","","","","","plano diário, mensal ou anual","","","","5","100","1000","5",""
"2024/05/01 11:44:52 AM GMT-3","Menos de um salário mínimo","Aluno de Graduação da UFF","","Psicologia","5º","Sim","Centro;Icaraí;Ingá;Santa Rosa","Sim","Sim","não","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","aluguel por tempo","3R$","","","","","","5",""
"2024/05/01 11:55:01 AM GMT-3","De 1 a 2 salários mínimos","Aluno de Graduação da UFF","","Letras","6º","Sim","Centro;Icaraí;Ingá","Sim","Sim","não","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","aluguel por tempo","5","","","","","","5",""
"2024/05/01 12:07:08 PM GMT-3","De 3 a 4 salários mínimos","Aluno de Graduação da UFF","","Psicologia","6º","Sim","Centro;Icaraí;Ingá","Sim","Sim","sim","Andando;Aplicativo de transporte (Uber,99taxi, etc.);Bicicleta/Skate/Patinete;BusUFF;Carro/Moto;Ônibus convencional","sim","duas vezes","","","","20:00 - 22:00","Campus Gragoatá","Campus Praia Vermelha","20:00 - 22:00","Campus Gragoatá","HU Antônio Pedro","","","","","","","","","","","","","","","","","","","","","","aluguel por distância","","3","","","","","5",""
"2024/05/01 12:42:27 PM GMT-3","Menos de um salário mínimo","Aluno de Graduação da UFF","","Antropologia","7º","Sim","Centro;Icaraí;Ingá;Santa Rosa;São Domingos ","Sim","Sim","sim","Andando;Bicicleta/Skate/Patinete;BusUFF;Ônibus convencional","sim","duas vezes","","","","14:00 - 16:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","20:00 - 22:00","Centro (Terminal rodoviário/Barcas)","Campus Praia Vermelha","","","","","","","","","","","","","","","","","","","","","","plano diário, mensal ou anual","","","","Até R$4,00","Até R$50,00","150,00","4",""
"2024/05/01 12:47:05 PM GMT-3","De 1 a 2 salários mínimos","Aluno de Graduação da UFF","","Psicologia","12º ou mais","Sim","Centro","Sim","Sim","sim","Andando;Ônibus convencional","sim","uma vez","14:00 - 16:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","","","","","","","","","","","","","","","","","","","","","","","","","","","","plano diário, mensal ou anual","","","","8","30","300","5",""
"2024/05/01 12:47:13 PM GMT-3","De 3 a 4 salários mínimos","Aluno de Graduação da UFF","","Serviço Social","7º","Sim","Centro;Fonseca","Sim","Sim","não","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","aluguel por tempo","Mais barato que o valor do itaú","","","","","","5",""
"2024/05/01 12:54:16 PM GMT-3","De 3 a 4 salários mínimos","Aluno de Graduação da UFF","","Serviço Social","7º","Sim","Centro","Sim","Sim","sim","Andando;Ônibus convencional","sim","duas vezes","","","","16:00 - 18:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","16:00 - 18:00","Campus Gragoatá","Centro (Terminal rodoviário/Barcas)","","","","","","","","","","","","","","","","","","","","","","aluguel por tempo","3","","","","","","5",""
"2024/05/01 12:56:23 PM GMT-3","De 3 a 4 salários mínimos","Aluno de Graduação da UFF","","Psicologia","8º","Sim","Centro;Fonseca;Icaraí;Região Oceânica","Sim","Sim","sim","Andando;Ônibus convencional","sim","duas vezes","","","","14:00 - 16:00","Campus Gragoatá","Centro (Terminal rodoviário/Barcas)","18:00 - 20:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","","","","","","","","","","","","","","","","","","","","","","plano diário, mensal ou anual","","","","2,00 por trajeto.Totalizando 4,00 reais uma Ida e volta ","20,00","50,00","4","Fiquei em dúvida se a pessoa teria a posse do equipamento ou se seria possível levar ele pra casa nesse período."
"2024/05/01 1:41:13 PM GMT-3","De 1 a 2 salários mínimos","Aluno de Graduação da UFF","","Serviço Social","5º","Sim","Região Oceânica;Santa Rosa;São Francisco","Sim","Sim","sim","Andando;BusUFF;Ônibus convencional","sim","quatro vezes","","","","","","","","","","","","","","","","","","","16:00 - 18:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","10:00 - 12:00","Centro (Terminal rodoviário/Barcas)","HU Antônio Pedro","16:00 - 18:00","Campus Gragoatá","Centro (Terminal rodoviário/Barcas)","14:00 - 16:00","Centro (Terminal rodoviário/Barcas)","Reitoria","plano diário, mensal ou anual","","","","menos de 4 reais, considerando valor de passagem de ônibus que eu faria esses trajetos.","Por mim, só faria sentido como plano diário. ","Por mim, só faria sentido como plano diário. ","3","Respondi sobre os valores mas apesar disso, fugiria muito do meu orçamento esse serviço. Uso transporte público quando estou na região oceânica, nesse caso, pagar pelo serviço diariamente considerando que não é um trajeto frequente, só faria sentido um plano que eu pudesse pagar por dia que eu utilizaria e pagando um valor mais baixo que passagem de ônibus. No mais, eu saio de santa rosa geralmente ou pelo centro e icaraí, e então utilizo o Busuff que é gratuito. Atualmente, quando não tem o Busuff por questão de horário, eu ando a maior parte dos meus trajetos para a faculdade. Uma dúvida que tive é se essas bikes elétricas serão carregadas usando energia sustentável por exemplo placas solares, acho que seria interessante, porém, inicialmente custoso. No mais, acho a iniciativa muito boa!"
"2024/05/01 2:16:39 PM GMT-3","De 1 a 2 salários mínimos","Aluno de Graduação da UFF","","Biblioteconomia e Documentação","1º","Sim","Barreto;Centro;Icaraí;Ingá","Sim","Sim","sim","Andando;BusUFF;Ônibus convencional","sim","três vezes","","","","","","","","","","06:00 - 08:00","Centro (Terminal rodoviário/Barcas)","Reitoria","16:00 - 18:00","Reitoria","Campus Gragoatá","20:00 - 22:00","Campus Gragoatá","Centro (Terminal rodoviário/Barcas)","","","","","","","","","","","","","plano diário, mensal ou anual","","","","5,00","20,00","200,00","4","A das viagens, mas deois eu entendi"
"2024/05/01 2:45:07 PM GMT-3","Menos de um salário mínimo","Aluno de Graduação da UFF","","Serviço Social","2º","Sim","Icaraí","Sim","Sim","sim","Andando;Ônibus convencional","sim","quatro vezes","","","","","","","","","","","","","","","","","","","12:00 - 14:00","HU Antônio Pedro","Campus Gragoatá","16:00 - 18:00","HU Antônio Pedro","Campus Gragoatá","14:00 - 16:00","Campus Gragoatá","HU Antônio Pedro","16:00 - 18:00","Campus Gragoatá","HU Antônio Pedro","plano diário, mensal ou anual","","","","0,00","0,00","0,00","3",""
"2024/05/01 3:11:09 PM GMT-3","De 1 a 2 salários mínimos","Aluno de Graduação da UFF","","Serviço Social","5º","Sim","Engenhoca","Sim","Sim","sim","Andando;BusUFF","sim","uma vez","12:00 - 14:00","Campus Gragoatá","Centro (Terminal rodoviário/Barcas)","","","","","","","","","","","","","","","","","","","","","","","","","","","","plano diário, mensal ou anual","","","","10,00","45,00","70,00","5",""
"2024/05/01 3:20:15 PM GMT-3","De 1 a 2 salários mínimos","Aluno de Graduação da UFF","","Psicologia","6º","Sim","Centro;Icaraí;Ingá;Santa Rosa","Sim","Sim","sim","Andando;BusUFF","sim","uma vez","16:00 - 18:00","Campus Gragoatá","Faculdade de Direito","","","","","","","","","","","","","","","","","","","","","","","","","","","","aluguel por tempo","5","","","","","","5",""
"2024/05/01 4:13:59 PM GMT-3","Mais de quatro salários mínimos","Professor da UFF","","","","Sim","Centro;Icaraí;Gragoatá","Sim","Sim","sim","Andando;Ônibus convencional","sim","quatro vezes","","","","","","","","","","","","","","","","","","","08:00 - 10:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","08:00 - 10:00","Centro (Terminal rodoviário/Barcas)","Reitoria","16:00 - 18:00","Campus Gragoatá","Centro (Terminal rodoviário/Barcas)","16:00 - 18:00","Reitoria","Centro (Terminal rodoviário/Barcas)","plano diário, mensal ou anual","","","","5","50","500","5",""
"2024/05/01 4:33:23 PM GMT-3","Mais de quatro salários mínimos","Aluno de Pós-Graduação da UFF","ppgcom","","","Sim","Centro;Ingá","Sim","Sim","não","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","aluguel por consumo de energia","","","O equivalente a uma passagem de ônibus, por uso","","","","4","a da região não fica tão clara pra quem não conhece niterói, mesmo com o mapa. talvez valasse ter os campus sinalizados "
"2024/05/01 5:25:25 PM GMT-3","De 1 a 2 salários mínimos","Aluno de Graduação da UFF","","Psicologia","8º","Não","","","","sim","Ônibus convencional","sim","duas vezes","","","","14:00 - 16:00","Faculdade de Veterinária","Campus Gragoatá","12:00 - 14:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","","","","","","","","","","","","","","","","","","","","","","aluguel por tempo","2","","","","","","5",""
"2024/05/01 6:56:14 PM GMT-3","De 3 a 4 salários mínimos","Aluno de Graduação da UFF","","Ciência da Computação","6º","Sim","Centro;Icaraí;Ingá","Sim","Sim","sim","Andando;BusUFF;Ônibus convencional","sim","quatro vezes","","","","","","","","","","","","","","","","","","","08:00 - 10:00","Centro (Terminal rodoviário/Barcas)","Campus Praia Vermelha","16:00 - 18:00","Campus Praia Vermelha","Centro (Terminal rodoviário/Barcas)","12:00 - 14:00","Campus Praia Vermelha","Campus Gragoatá","14:00 - 16:00","Campus Praia Vermelha","Reitoria","aluguel por consumo de energia","","","3","","","","4","A pergunta sobre o quanto está disposto a pagar é complicada, já que nem todos têm conhecimento acerca de kWh: quantos quilômetros dá para percorrer com isso e quanto custa 1 kWh na rede elétrica (eu coloquei que me disponho a pagar o dobro do kWh aqui de casa, mas não sei o suficiente acerca da rede elétrica de Niterói ou dos custos dela para empresas, esse conhecimento poderia modificar a minha resposta)."
"2024/05/01 6:57:30 PM GMT-3","Menos de um salário mínimo","Aluno de Graduação da UFF","","Serviço Social","8º","Sim","Centro;Engenhoca","Sim","Sim","sim","Andando","sim","duas vezes","","","","14:00 - 16:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","20:00 - 22:00","Campus Gragoatá","Centro (Terminal rodoviário/Barcas)","","","","","","","","","","","","","","","","","","","","","","aluguel por distância","","4","","","","","4","a última sobre km pois não tenho essa noção de distancia"
"2024/05/01 8:35:57 PM GMT-3","De 1 a 2 salários mínimos","Aluno de Graduação da UFF","","Letras","1º","Não","","","","sim","Bicicleta/Skate/Patinete","não","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5",""
"2024/05/01 8:38:28 PM GMT-3","De 3 a 4 salários mínimos","Aluno de Pós-Graduação da UFF","PPGCOM","","","Sim","Centro;Ingá","Não","Sim","não","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","plano diário, mensal ou anual","","","","4,90","19,90","49,90","4",""
"2024/05/01 10:26:38 PM GMT-3","Menos de um salário mínimo","Aluno de Pós-Graduação da UFF","Filosofia","","","Sim","Centro;Icaraí;Ingá;Santa Rosa","Sim","Sim","sim","Andando;Bicicleta/Skate/Patinete;BusUFF;Ônibus convencional","sim","duas vezes","","","","16:00 - 18:00","Campus Gragoatá","Centro (Terminal rodoviário/Barcas)","14:00 - 16:00","Campus Gragoatá","Faculdade de Veterinária","","","","","","","","","","","","","","","","","","","","","","aluguel por tempo","2","","","","","","5",""
"2024/05/01 10:42:53 PM GMT-3","Menos de um salário mínimo","Aluno de Graduação da UFF","","Serviço Social","2º","Sim","Centro","Sim","Sim","sim","Andando","sim","três vezes","","","","","","","","","","12:00 - 14:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","12:00 - 14:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","16:00 - 18:00","Centro (Terminal rodoviário/Barcas)","Campus Gragoatá","","","","","","","","","","","","","plano diário, mensal ou anual","","","","5","20","60","3",""
"2024/05/02 2:01:11 AM GMT-3","De 1 a 2 salários mínimos","Aluno de Graduação da UFF","","Letras","5º","Sim","Centro;Icaraí;Ingá","Sim","Sim","sim","Andando;Aplicativo de transporte (Uber,99taxi, etc.);BusUFF;Ônibus convencional","sim","quatro vezes","","","","","","","","","","","","","","","","","","","06:00 - 08:00","IACS","Campus Gragoatá","12:00 - 14:00","Campus Gragoatá","IACS","16:00 - 18:00","Campus Gragoatá","Campus Praia Vermelha","20:00 - 22:00","Campus Gragoatá","IACS","plano diário, mensal ou anual","","","","5,00","40,00","90,00","5",""
"2024/05/02 6:10:33 AM GMT-3","De 1 a 2 salários mínimos","Aluno de Graduação da UFF","","Letras","1º","Sim","Centro;Icaraí","Sim","Sim","não","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","plano diário, mensal ou anual","","","","R$4.00","R$90,00","Não sei","5",""
"2024/05/02 6:18:02 AM GMT-3","De 1 a 2 salários mínimos","Aluno de Graduação da UFF","","Serviço Social","7º","Sim","Centro","Sim","Sim","sim","BusUFF","sim","uma vez","16:00 - 18:00","Campus Gragoatá","Campus Valonguinho","","","","","","","","","","","","","","","","","","","","","","","","","","","","aluguel por tempo","R$5,00","","","","","","4",""
"2024/05/02 8:06:09 AM GMT-3","De 1 a 2 salários mínimos","Aluno de Graduação da UFF","","Biblioteconomia e Documentação","4º","Sim","Região Oceânica","Sim","Sim","sim","Andando;BusUFF","sim","uma vez","14:00 - 16:00","Faculdade de Veterinária","Campus Gragoatá","","","","","","","","","","","","","","","","","","","","","","","","","","","","plano diário, mensal ou anual","","","","R$10","R$80","R$300","5",""
"2024/05/02 8:10:19 AM GMT-3","De 3 a 4 salários mínimos","Aluno de Graduação da UFF","","Física","3º","Sim","Centro;Icaraí;Ingá","Sim","Sim","sim","Andando;Aplicativo de transporte (Uber,99taxi, etc.);BusUFF;Ônibus convencional","sim","três vezes","","","","","","","","","","08:00 - 10:00","Centro (Terminal rodoviário/Barcas)","Campus Praia Vermelha","16:00 - 18:00","Campus Praia Vermelha","Centro (Terminal rodoviário/Barcas)","12:00 - 14:00","Centro (Terminal rodoviário/Barcas)","Campus Praia Vermelha","","","","","","","","","","","","","aluguel por tempo","10","","","","","","5",""
"2024/05/02 8:10:20 AM GMT-3","De 1 a 2 salários mínimos","Aluno de Graduação da UFF","","Engenharia Elétrica","7º","Sim","Centro","Sim","Sim","sim","Andando","sim","quatro vezes","","","","","","","","","","","","","","","","","","","10:00 - 12:00","Centro (Terminal rodoviário/Barcas)","Campus Praia Vermelha","20:00 - 22:00","Campus Praia Vermelha","Centro (Terminal rodoviário/Barcas)","12:00 - 14:00","Centro (Terminal rodoviário/Barcas)","Campus Praia Vermelha","18:00 - 20:00","Campus Praia Vermelha","Centro (Terminal rodoviário/Barcas)","aluguel por tempo","2","","","","","","5",""
"2024/05/02 8:20:20 AM GMT-3","De 1 a 2 salários mínimos","Aluno de Graduação da UFF","","Física","1º","Sim","Barreto","Sim","Sim","sim","Andando;Ônibus convencional","sim","uma vez","10:00 - 12:00","Centro (Terminal rodoviário/Barcas)","Campus Praia Vermelha","","","","","","","","","","","","","","","","","","","","","","","","","","","","aluguel por distância","","1","","","","","5",""
"2024/05/02 8:21:46 AM GMT-3","De 1 a 2 salários mínimos","Aluno de Pós-Graduação da UFF","Geociências (Geoquímica)","","","Sim","Centro;Icaraí;Ingá;Pendotiba;Região Oceânica;São Francisco","Sim","Sim","sim","Andando","sim","uma vez","12:00 - 14:00","Campus Praia Vermelha","Campus Valonguinho","","","","","","","","","","","","","","","","","","","","","","","","","","","","aluguel por distância","","0,5","","","","","5",""
"2024/05/02 8:24:31 AM GMT-3","De 1 a 2 salários mínimos","Aluno de Pós-Graduação da UFF","Geociencias (Geoquimica)","","","Sim","Centro;Icaraí;Ingá;Santa Rosa;São Francisco","Sim","Sim","sim","Andando;Bicicleta/Skate/Patinete;Ônibus convencional","sim","quatro vezes","","","","","","","","","","","","","","","","","","","08:00 - 10:00","Reitoria","Campus Praia Vermelha","12:00 - 14:00","Campus Praia Vermelha","Campus Valonguinho","16:00 - 18:00","Campus Valonguinho","Reitoria","18:00 - 20:00","Reitoria","Reitoria","plano diário, mensal ou anual","","","","5","100","800","5",""
"2024/05/02 8:26:28 AM GMT-3","De 3 a 4 salários mínimos","Aluno de Graduação da UFF","","Física","3º","Sim","Centro;Icaraí;Ingá;São Francisco","Sim","Sim","sim","Andando","sim","duas vezes","","","","14:00 - 16:00","Campus Praia Vermelha","Campus Gragoatá","16:00 - 18:00","Campus Gragoatá","Campus Praia Vermelha","","","","","","","","","","","","","","","","","","","","","","plano diário, mensal ou anual","","","","3","30","300","5","Não tenho certeza da forma mais eficaz de fazer a cobrança, mas, pessoalmente, só valeria a pena para mim se cada trajeito fosse mais barato do que pegar o ônibus."
"2024/05/02 8:27:02 AM GMT-3","Menos de um salário mínimo","Aluno de Graduação da UFF","","Física","12º ou mais","Sim","Centro;Icaraí;Ingá;Santa Rosa;São Francisco","Sim","Sim","sim","Andando;BusUFF;Ônibus convencional","sim","quatro vezes","","","","","","","","","","","","","","","","","","","06:00 - 08:00","Campus Praia Vermelha","Faculdade de Direito","08:00 - 10:00","Campus Gragoatá","Faculdade de Direito","16:00 - 18:00","Faculdade de Direito","Reitoria","20:00 - 22:00","Reitoria","Faculdade de Direito","aluguel por tempo","0.50","","","","","","5",""
"2024/05/02 8:32:20 AM GMT-3","De 1 a 2 salários mínimos","Aluno de Graduação da UFF","","Física","12º ou mais","Sim","Centro;Icaraí;Ingá;São Francisco","Sim","Sim","sim","Andando;BusUFF","sim","três vezes","","","","","","","","","","18:00 - 20:00","Reitoria","Campus Praia Vermelha","Depois das 22:00","Campus Praia Vermelha","Centro (Terminal rodoviário/Barcas)","18:00 - 20:00","Campus Gragoatá","Centro (Terminal rodoviário/Barcas)","","","","","","","","","","","","","aluguel por distância","","1","","","","","5",""
"2024/05/02 8:32:49 AM GMT-3","Menos de um salário mínimo","Aluno de Graduação da UFF","","Física","10º","Sim","Centro;Fonseca","Sim","Sim","sim","Andando;BusUFF;Ônibus convencional","sim","uma vez","16:00 - 18:00","Campus Gragoatá","Campus Gragoatá","","","","","","","","","","","","","","","","","","","","","","","","","","","","aluguel por tempo","5","","","","","","5",""
